,Unnamed: 0,id,created_at,text,text_tokens,text_tokens_fdist,text_tokens_SW,text_tokens_stemmed
128,128,1586574331727196160,2022-10-30 04:22:52+00:00,aksi ojol surabaya dukung polri perbaiki kinerjanya komunitas ojol surabaya mendukung kinerja polri memperbaiki citra dengan menggelorakan tagar,"['aksi', 'ojol', 'surabaya', 'dukung', 'polri', 'perbaiki', 'kinerjanya', 'komunitas', 'ojol', 'surabaya', 'mendukung', 'kinerja', 'polri', 'memperbaiki', 'citra', 'dengan', 'menggelorakan', 'tagar']",<FreqDist with 15 samples and 18 outcomes>,"['aksi', 'ojol', 'surabaya', 'dukung', 'polri', 'perbaiki', 'kinerjanya', 'komunitas', 'ojol', 'surabaya', 'mendukung', 'kinerja', 'polri', 'memperbaiki', 'citra', 'menggelorakan', 'tagar']","['aksi', 'ojol', 'surabaya', 'dukung', 'polri', 'baik', 'kerja', 'komunitas', 'ojol', 'surabaya', 'dukung', 'kerja', 'polri', 'baik', 'citra', 'gelora', 'tagar']"
129,129,1586574214630617088,2022-10-30 04:22:24+00:00,polri kami sepenuhnya yakin terhadap kinerja polri hadapi persoalan di indonesia,"['polri', 'kami', 'sepenuhnya', 'yakin', 'terhadap', 'kinerja', 'polri', 'hadapi', 'persoalan', 'di', 'indonesia']",<FreqDist with 10 samples and 11 outcomes>,"['polri', 'sepenuhnya', 'kinerja', 'polri', 'hadapi', 'indonesia']","['polri', 'sepenuh', 'kerja', 'polri', 'hadap', 'indonesia']"
130,130,1586573467213713408,2022-10-30 04:19:26+00:00,polri kami semuanya yakin pada kinerja polri hadapi persoalan di indonesia,"['polri', 'kami', 'semuanya', 'yakin', 'pada', 'kinerja', 'polri', 'hadapi', 'persoalan', 'di', 'indonesia']",<FreqDist with 10 samples and 11 outcomes>,"['polri', 'kinerja', 'polri', 'hadapi', 'indonesia']","['polri', 'kerja', 'polri', 'hadap', 'indonesia']"
131,131,1586573263114625029,2022-10-30 04:18:37+00:00,polri kami semuanya percaya terhadap kinerja polri hadapi kasus di indonesia,"['polri', 'kami', 'semuanya', 'percaya', 'terhadap', 'kinerja', 'polri', 'hadapi', 'kasus', 'di', 'indonesia']",<FreqDist with 10 samples and 11 outcomes>,"['polri', 'percaya', 'kinerja', 'polri', 'hadapi', 'indonesia']","['polri', 'percaya', 'kerja', 'polri', 'hadap', 'indonesia']"
132,132,1586572340145815553,2022-10-30 04:14:57+00:00,polri kami semuanya percaya pada kinerja polri menghadapi kasus di indonesia,"['polri', 'kami', 'semuanya', 'percaya', 'pada', 'kinerja', 'polri', 'menghadapi', 'kasus', 'di', 'indonesia']",<FreqDist with 10 samples and 11 outcomes>,"['polri', 'percaya', 'kinerja', 'polri', 'menghadapi', 'indonesia']","['polri', 'percaya', 'kerja', 'polri', 'hadap', 'indonesia']"
133,133,1586569007011766273,2022-10-30 04:01:42+00:00,emang terbaik deh ga usah ragu lagi dengan kinerja para polri bangkit bersama rakyat,"['emang', 'terbaik', 'deh', 'ga', 'usah', 'ragu', 'lagi', 'dengan', 'kinerja', 'para', 'polri', 'bangkit', 'bersama', 'rakyat']",<FreqDist with 14 samples and 14 outcomes>,"['emang', 'terbaik', 'ragu', 'kinerja', 'polri', 'bangkit', 'rakyat']","['emang', 'baik', 'ragu', 'kerja', 'polri', 'bangkit', 'rakyat']"
134,134,1586568852473008128,2022-10-30 04:01:06+00:00,salut banget dengan kinerja para polri di masyarakat nih bangkit bersama rakyat,"['salut', 'banget', 'dengan', 'kinerja', 'para', 'polri', 'di', 'masyarakat', 'nih', 'bangkit', 'bersama', 'rakyat']",<FreqDist with 12 samples and 12 outcomes>,"['salut', 'banget', 'kinerja', 'polri', 'masyarakat', 'bangkit', 'rakyat']","['salut', 'banget', 'kerja', 'polri', 'masyarakat', 'bangkit', 'rakyat']"
135,135,1586568579817869313,2022-10-30 04:00:01+00:00,emang ga ada lawan bgt sih ini kinerja nyatanya polri tuh bangkit bersama rakyat,"['emang', 'ga', 'ada', 'lawan', 'bgt', 'sih', 'ini', 'kinerja', 'nyatanya', 'polri', 'tuh', 'bangkit', 'bersama', 'rakyat']",<FreqDist with 14 samples and 14 outcomes>,"['emang', 'lawan', 'kinerja', 'polri', 'bangkit', 'rakyat']","['emang', 'lawan', 'kerja', 'polri', 'bangkit', 'rakyat']"
136,136,1586568579088093185,2022-10-30 04:00:00+00:00,tulisan humas polri berwarna kuning melambangkan keagungan fungsi humas polri yang sangat diperlukan dalam memasyarakatkan kinerja polri bangkit bersama rakyat,"['tulisan', 'humas', 'polri', 'berwarna', 'kuning', 'melambangkan', 'keagungan', 'fungsi', 'humas', 'polri', 'yang', 'sangat', 'diperlukan', 'dalam', 'memasyarakatkan', 'kinerja', 'polri', 'bangkit', 'bersama', 'rakyat']",<FreqDist with 17 samples and 20 outcomes>,"['tulisan', 'humas', 'polri', 'berwarna', 'kuning', 'melambangkan', 'keagungan', 'fungsi', 'humas', 'polri', 'memasyarakatkan', 'kinerja', 'polri', 'bangkit', 'rakyat']","['tulis', 'humas', 'polri', 'warna', 'kuning', 'melambang', 'agung', 'fungsi', 'humas', 'polri', 'masyarakat', 'kerja', 'polri', 'bangkit', 'rakyat']"
137,137,1586568577276157952,2022-10-30 04:00:00+00:00,tulisan humaa polri yang berwarna kuning melambangkan keagungan fungsi humas polri yang sangat diperlukan dalam memasyarakatkan kinerja polri bangkit bersama rakyat,"['tulisan', 'humaa', 'polri', 'yang', 'berwarna', 'kuning', 'melambangkan', 'keagungan', 'fungsi', 'humas', 'polri', 'yang', 'sangat', 'diperlukan', 'dalam', 'memasyarakatkan', 'kinerja', 'polri', 'bangkit', 'bersama', 'rakyat']",<FreqDist with 18 samples and 21 outcomes>,"['tulisan', 'humaa', 'polri', 'berwarna', 'kuning', 'melambangkan', 'keagungan', 'fungsi', 'humas', 'polri', 'memasyarakatkan', 'kinerja', 'polri', 'bangkit', 'rakyat']","['tulis', 'humaa', 'polri', 'warna', 'kuning', 'melambang', 'agung', 'fungsi', 'humas', 'polri', 'masyarakat', 'kerja', 'polri', 'bangkit', 'rakyat']"
138,138,1586567345396277248,2022-10-30 03:55:06+00:00,polri kami seutuhnya yakin terhadap kinerja polri menghadapi masalah di indonesia,"['polri', 'kami', 'seutuhnya', 'yakin', 'terhadap', 'kinerja', 'polri', 'menghadapi', 'masalah', 'di', 'indonesia']",<FreqDist with 10 samples and 11 outcomes>,"['polri', 'seutuhnya', 'kinerja', 'polri', 'menghadapi', 'indonesia']","['polri', 'utuh', 'kerja', 'polri', 'hadap', 'indonesia']"
139,139,1586567149556224000,2022-10-30 03:54:20+00:00,polri kami sepenuhnya percaya terhadap kinerja polri menghadapi masalah di indonesia,"['polri', 'kami', 'sepenuhnya', 'percaya', 'terhadap', 'kinerja', 'polri', 'menghadapi', 'masalah', 'di', 'indonesia']",<FreqDist with 10 samples and 11 outcomes>,"['polri', 'sepenuhnya', 'percaya', 'kinerja', 'polri', 'menghadapi', 'indonesia']","['polri', 'sepenuh', 'percaya', 'kerja', 'polri', 'hadap', 'indonesia']"
140,140,1586567134117003265,2022-10-30 03:54:16+00:00,polri kami seluruhnya percaya pada kinerja polri menghadapi kasus di indonesia,"['polri', 'kami', 'seluruhnya', 'percaya', 'pada', 'kinerja', 'polri', 'menghadapi', 'kasus', 'di', 'indonesia']",<FreqDist with 10 samples and 11 outcomes>,"['polri', 'percaya', 'kinerja', 'polri', 'menghadapi', 'indonesia']","['polri', 'percaya', 'kerja', 'polri', 'hadap', 'indonesia']"
141,141,1586566941669367808,2022-10-30 03:53:30+00:00,polri kami semuanya percaya pada kinerja polri menghadapi kasus di indonesia,"['polri', 'kami', 'semuanya', 'percaya', 'pada', 'kinerja', 'polri', 'menghadapi', 'kasus', 'di', 'indonesia']",<FreqDist with 10 samples and 11 outcomes>,"['polri', 'percaya', 'kinerja', 'polri', 'menghadapi', 'indonesia']","['polri', 'percaya', 'kerja', 'polri', 'hadap', 'indonesia']"
142,142,1586566931234328576,2022-10-30 03:53:28+00:00,polri kami seutuhnya yakin terhadap kinerja polri menghadapi masalah di indonesia,"['polri', 'kami', 'seutuhnya', 'yakin', 'terhadap', 'kinerja', 'polri', 'menghadapi', 'masalah', 'di', 'indonesia']",<FreqDist with 10 samples and 11 outcomes>,"['polri', 'seutuhnya', 'kinerja', 'polri', 'menghadapi', 'indonesia']","['polri', 'utuh', 'kerja', 'polri', 'hadap', 'indonesia']"
143,143,1586560641384742912,2022-10-30 03:28:28+00:00,mantap kinerja yang dijalankan polri sudah sangat tegas dan tepat polri,"['mantap', 'kinerja', 'yang', 'dijalankan', 'polri', 'sudah', 'sangat', 'tegas', 'dan', 'tepat', 'polri']",<FreqDist with 10 samples and 11 outcomes>,"['mantap', 'kinerja', 'dijalankan', 'polri', 'polri']","['mantap', 'kerja', 'jalan', 'polri', 'polri']"
144,144,1586560305987203072,2022-10-30 03:27:08+00:00,aksi ojol surabaya dukung polri perbaiki kinerjanya komunitas ojol surabaya mendukung kinerja polri memperbaiki citra dengan menggelorakan tagar,"['aksi', 'ojol', 'surabaya', 'dukung', 'polri', 'perbaiki', 'kinerjanya', 'komunitas', 'ojol', 'surabaya', 'mendukung', 'kinerja', 'polri', 'memperbaiki', 'citra', 'dengan', 'menggelorakan', 'tagar']",<FreqDist with 15 samples and 18 outcomes>,"['aksi', 'ojol', 'surabaya', 'dukung', 'polri', 'perbaiki', 'kinerjanya', 'komunitas', 'ojol', 'surabaya', 'mendukung', 'kinerja', 'polri', 'memperbaiki', 'citra', 'menggelorakan', 'tagar']","['aksi', 'ojol', 'surabaya', 'dukung', 'polri', 'baik', 'kerja', 'komunitas', 'ojol', 'surabaya', 'dukung', 'kerja', 'polri', 'baik', 'citra', 'gelora', 'tagar']"
145,145,1586558089700212736,2022-10-30 03:18:20+00:00,aksi ojol surabaya dukung polri perbaiki kinerjanya komunitas ojol surabaya mendukung kinerja polri memperbaiki citra dengan menggelorakan tagar,"['aksi', 'ojol', 'surabaya', 'dukung', 'polri', 'perbaiki', 'kinerjanya', 'komunitas', 'ojol', 'surabaya', 'mendukung', 'kinerja', 'polri', 'memperbaiki', 'citra', 'dengan', 'menggelorakan', 'tagar']",<FreqDist with 15 samples and 18 outcomes>,"['aksi', 'ojol', 'surabaya', 'dukung', 'polri', 'perbaiki', 'kinerjanya', 'komunitas', 'ojol', 'surabaya', 'mendukung', 'kinerja', 'polri', 'memperbaiki', 'citra', 'menggelorakan', 'tagar']","['aksi', 'ojol', 'surabaya', 'dukung', 'polri', 'baik', 'kerja', 'komunitas', 'ojol', 'surabaya', 'dukung', 'kerja', 'polri', 'baik', 'citra', 'gelora', 'tagar']"
146,146,1586544189336350721,2022-10-30 02:23:05+00:00,betul banget sebenernya masih banyak polri yang berintegritas tinggi dan profesional hanya saja kasus yang besar ini menutup kinerja bagus polri semangat terus untuk terus membuktikan komitmennya pak dan polri semoga bisa lebih baik lagi kedepannya,"['betul', 'banget', 'sebenernya', 'masih', 'banyak', 'polri', 'yang', 'berintegritas', 'tinggi', 'dan', 'profesional', 'hanya', 'saja', 'kasus', 'yang', 'besar', 'ini', 'menutup', 'kinerja', 'bagus', 'polri', 'semangat', 'terus', 'untuk', 'terus', 'membuktikan', 'komitmennya', 'pak', 'dan', 'polri', 'semoga', 'bisa', 'lebih', 'baik', 'lagi', 'kedepannya']",<FreqDist with 31 samples and 36 outcomes>,"['banget', 'sebenernya', 'polri', 'berintegritas', 'profesional', 'menutup', 'kinerja', 'bagus', 'polri', 'semangat', 'membuktikan', 'komitmennya', 'polri', 'semoga', 'kedepannya']","['banget', 'sebenernya', 'polri', 'integritas', 'profesional', 'tutup', 'kerja', 'bagus', 'polri', 'semangat', 'bukti', 'komitmen', 'polri', 'moga', 'depan']"
147,147,1586542992730779648,2022-10-30 02:18:20+00:00,betul sekali memang masih banyak polisi yang berintegritas tinggi dan profesional dalam menjalankan tugasnya tetapi banyaknya kasus di kepolisian menjadi ujian agar polri terus bangkit dan memberikan kinerja yang terbaik semangat pak dan polri,"['betul', 'sekali', 'memang', 'masih', 'banyak', 'polisi', 'yang', 'berintegritas', 'tinggi', 'dan', 'profesional', 'dalam', 'menjalankan', 'tugasnya', 'tetapi', 'banyaknya', 'kasus', 'di', 'kepolisian', 'menjadi', 'ujian', 'agar', 'polri', 'terus', 'bangkit', 'dan', 'memberikan', 'kinerja', 'yang', 'terbaik', 'semangat', 'pak', 'dan', 'polri']",<FreqDist with 30 samples and 34 outcomes>,"['polisi', 'berintegritas', 'profesional', 'menjalankan', 'tugasnya', 'banyaknya', 'kepolisian', 'ujian', 'polri', 'bangkit', 'kinerja', 'terbaik', 'semangat', 'polri']","['polisi', 'integritas', 'profesional', 'jalan', 'tugas', 'banyak', 'polisi', 'uji', 'polri', 'bangkit', 'kerja', 'baik', 'semangat', 'polri']"
148,148,1586519855217672192,2022-10-30 00:46:24+00:00,rt makin tambah aja masyarakat pesimis dengan perbaikan kinerja polisimakin nggk jelas ya,"['rt', 'makin', 'tambah', 'aja', 'masyarakat', 'pesimis', 'dengan', 'perbaikan', 'kinerja', 'polisimakin', 'nggk', 'jelas', 'ya']",<FreqDist with 13 samples and 13 outcomes>,"['masyarakat', 'pesimis', 'perbaikan', 'kinerja', 'polisimakin', 'nggk']","['masyarakat', 'pesimis', 'baik', 'kerja', 'polisimakin', 'nggk']"
149,149,1586510300777304067,2022-10-30 00:08:26+00:00,betul bu ri pesan dari pak harus bisa dilaksanakan oleh institusi polri polri institusi harus terus berbenah dan terus evaluasi agar bisa memberikan kinerja yang lebih baik lagi,"['betul', 'bu', 'ri', 'pesan', 'dari', 'pak', 'harus', 'bisa', 'dilaksanakan', 'oleh', 'institusi', 'polri', 'polri', 'institusi', 'harus', 'terus', 'berbenah', 'dan', 'terus', 'evaluasi', 'agar', 'bisa', 'memberikan', 'kinerja', 'yang', 'lebih', 'baik', 'lagi']",<FreqDist with 23 samples and 28 outcomes>,"['bu', 'ri', 'pesan', 'dilaksanakan', 'institusi', 'polri', 'polri', 'institusi', 'berbenah', 'evaluasi', 'kinerja']","['bu', 'ri', 'pesan', 'laksana', 'institusi', 'polri', 'polri', 'institusi', 'benah', 'evaluasi', 'kerja']"
150,150,1586510174898257920,2022-10-30 00:07:56+00:00,rt tuminah salam kenapa diam terus tak ambil langkah hukum pak polri ini salah satu akibat,"['rt', 'tuminah', 'salam', 'kenapa', 'diam', 'terus', 'tak', 'ambil', 'langkah', 'hukum', 'pak', 'polri', 'ini', 'salah', 'satu', 'akibat']",<FreqDist with 16 samples and 16 outcomes>,"['tuminah', 'diam', 'ambil', 'langkah', 'hukum', 'polri', 'salah', 'akibat']","['tuminah', 'diam', 'ambil', 'langkah', 'hukum', 'polri', 'salah', 'akibat']"
151,151,1586505040705245184,2022-10-29 23:47:32+00:00,rt apalagi penerbit rilis ini bukan main gallup adalah konsultan manajemen kinerja global asal amerika didirikan george ,"['rt', 'apalagi', 'penerbit', 'rilis', 'ini', 'bukan', 'main', 'gallup', 'adalah', 'konsultan', 'manajemen', 'kinerja', 'global', 'asal', 'amerika', 'didirikan', 'george']",<FreqDist with 17 samples and 17 outcomes>,"['penerbit', 'rilis', 'main', 'gallup', 'konsultan', 'manajemen', 'kinerja', 'global', 'amerika', 'didirikan', 'george']","['terbit', 'rilis', 'main', 'gallup', 'konsultan', 'manajemen', 'kerja', 'global', 'amerika', 'diri', 'george']"
152,152,1586475853353201664,2022-10-29 21:51:33+00:00,irjen suharyono meminta kinerja kepolisian dalam melayani harus terus meningkat,"['irjen', 'suharyono', 'meminta', 'kinerja', 'kepolisian', 'dalam', 'melayani', 'harus', 'terus', 'meningkat']",<FreqDist with 10 samples and 10 outcomes>,"['irjen', 'suharyono', 'kinerja', 'kepolisian', 'melayani', 'meningkat']","['irjen', 'suharyono', 'kerja', 'polisi', 'layan', 'tingkat']"
153,153,1586473545718444032,2022-10-29 21:42:23+00:00,makin tambah aja masyarakat pesimis dengan perbaikan kinerja polisimakin nggk jelas ya,"['makin', 'tambah', 'aja', 'masyarakat', 'pesimis', 'dengan', 'perbaikan', 'kinerja', 'polisimakin', 'nggk', 'jelas', 'ya']",<FreqDist with 12 samples and 12 outcomes>,"['masyarakat', 'pesimis', 'perbaikan', 'kinerja', 'polisimakin', 'nggk']","['masyarakat', 'pesimis', 'baik', 'kerja', 'polisimakin', 'nggk']"
154,154,1586462734891159552,2022-10-29 20:59:25+00:00,mengapresiasi kinerja polisi di dlm tragedi kanjuruhan adalah sebuah ironi saya bisa memahaminya kalo itu dilakukan humas polri tentunya sekedar untuk pencitraan,"['mengapresiasi', 'kinerja', 'polisi', 'di', 'dlm', 'tragedi', 'kanjuruhan', 'adalah', 'sebuah', 'ironi', 'saya', 'bisa', 'memahaminya', 'kalo', 'itu', 'dilakukan', 'humas', 'polri', 'tentunya', 'sekedar', 'untuk', 'pencitraan']",<FreqDist with 22 samples and 22 outcomes>,"['mengapresiasi', 'kinerja', 'polisi', 'tragedi', 'kanjuruhan', 'ironi', 'memahaminya', 'humas', 'polri', 'sekedar', 'pencitraan']","['apresiasi', 'kerja', 'polisi', 'tragedi', 'kanjuruhan', 'ironi', 'paham', 'humas', 'polri', 'dar', 'citra']"
155,155,1586436739245039617,2022-10-29 19:16:07+00:00,perubahan zaman sudah canggih jadi apa salahnya menggunakan teknik ini untuk meng efisiensi kan kinerja polri semoga program ini dpat berjalan lancar,"['perubahan', 'zaman', 'sudah', 'canggih', 'jadi', 'apa', 'salahnya', 'menggunakan', 'teknik', 'ini', 'untuk', 'meng', 'efisiensi', 'kan', 'kinerja', 'polri', 'semoga', 'program', 'ini', 'dpat', 'berjalan', 'lancar']",<FreqDist with 21 samples and 22 outcomes>,"['perubahan', 'zaman', 'canggih', 'salahnya', 'teknik', 'efisiensi', 'kinerja', 'polri', 'semoga', 'program', 'dpat', 'berjalan', 'lancar']","['ubah', 'zaman', 'canggih', 'salah', 'teknik', 'efisiensi', 'kerja', 'polri', 'moga', 'program', 'dpat', 'jalan', 'lancar']"
156,156,1586436452438548480,2022-10-29 19:14:59+00:00,setuju banget etilang memang berguna sekarang jaman nya digital jadi membuat perubahan yg lebih praktis guna mengefesiensikan kinerja polri,"['setuju', 'banget', 'etilang', 'memang', 'berguna', 'sekarang', 'jaman', 'nya', 'digital', 'jadi', 'membuat', 'perubahan', 'yg', 'lebih', 'praktis', 'guna', 'mengefesiensikan', 'kinerja', 'polri']",<FreqDist with 19 samples and 19 outcomes>,"['setuju', 'banget', 'etilang', 'berguna', 'jaman', 'digital', 'perubahan', 'praktis', 'mengefesiensikan', 'kinerja', 'polri']","['tuju', 'banget', 'etilang', 'guna', 'jaman', 'digital', 'ubah', 'praktis', 'mengefesiensikan', 'kerja', 'polri']"
157,157,1586435938372100096,2022-10-29 19:12:56+00:00,mempertanyakan kinerja dari polri ri imigrasi kenapa pelaku gagal bayar wanaartha diperbolehkan kabur padahal kejadian awal kabur tanpa dicekal dibekukan rekening amp ditahan ada transaksi apa,"['mempertanyakan', 'kinerja', 'dari', 'polri', 'ri', 'imigrasi', 'kenapa', 'pelaku', 'gagal', 'bayar', 'wanaartha', 'diperbolehkan', 'kabur', 'padahal', 'kejadian', 'awal', 'kabur', 'tanpa', 'dicekal', 'dibekukan', 'rekening', 'amp', 'ditahan', 'ada', 'transaksi', 'apa']",<FreqDist with 25 samples and 26 outcomes>,"['kinerja', 'polri', 'ri', 'imigrasi', 'pelaku', 'gagal', 'bayar', 'wanaartha', 'diperbolehkan', 'kabur', 'kejadian', 'kabur', 'dicekal', 'dibekukan', 'rekening', 'ditahan', 'transaksi']","['kerja', 'polri', 'ri', 'imigrasi', 'laku', 'gagal', 'bayar', 'wanaartha', 'boleh', 'kabur', 'jadi', 'kabur', 'cekal', 'beku', 'rekening', 'tahan', 'transaksi']"
158,158,1586368122914627587,2022-10-29 14:43:28+00:00,ini membuktikan bahwa masih banyak anggota kapolri yang melakukan kinerja dengan sepenuh hati dan selalu mengayomi masyarakat polri,"['ini', 'membuktikan', 'bahwa', 'masih', 'banyak', 'anggota', 'kapolri', 'yang', 'melakukan', 'kinerja', 'dengan', 'sepenuh', 'hati', 'dan', 'selalu', 'mengayomi', 'masyarakat', 'polri']",<FreqDist with 18 samples and 18 outcomes>,"['membuktikan', 'anggota', 'kapolri', 'kinerja', 'sepenuh', 'hati', 'mengayomi', 'masyarakat', 'polri']","['bukti', 'anggota', 'kapolri', 'kerja', 'sepenuh', 'hati', 'ayom', 'masyarakat', 'polri']"
159,159,1586364247893635072,2022-10-29 14:28:04+00:00,semoga kedepannya kapolri bisa menjadi pendamping dan pelayanan masyarakat dan meningkatkan kinerja dan berubah menjadi lebih baik polri,"['semoga', 'kedepannya', 'kapolri', 'bisa', 'menjadi', 'pendamping', 'dan', 'pelayanan', 'masyarakat', 'dan', 'meningkatkan', 'kinerja', 'dan', 'berubah', 'menjadi', 'lebih', 'baik', 'polri']",<FreqDist with 15 samples and 18 outcomes>,"['semoga', 'kedepannya', 'kapolri', 'pendamping', 'pelayanan', 'masyarakat', 'meningkatkan', 'kinerja', 'berubah', 'polri']","['moga', 'depan', 'kapolri', 'damping', 'layan', 'masyarakat', 'tingkat', 'kerja', 'ubah', 'polri']"
160,160,1586363011723186176,2022-10-29 14:23:09+00:00,masih banyak anggota kapolri yang melakukan kinerja dengan baik dan selalu membantu masyarakat semoga kedepannya citra kapolri bisa semakin baik polri,"['masih', 'banyak', 'anggota', 'kapolri', 'yang', 'melakukan', 'kinerja', 'dengan', 'baik', 'dan', 'selalu', 'membantu', 'masyarakat', 'semoga', 'kedepannya', 'citra', 'kapolri', 'bisa', 'semakin', 'baik', 'polri']",<FreqDist with 19 samples and 21 outcomes>,"['anggota', 'kapolri', 'kinerja', 'membantu', 'masyarakat', 'semoga', 'kedepannya', 'citra', 'kapolri', 'polri']","['anggota', 'kapolri', 'kerja', 'bantu', 'masyarakat', 'moga', 'depan', 'citra', 'kapolri', 'polri']"
161,161,1586356064408436736,2022-10-29 13:55:33+00:00,semangat teruslah memberikan informasi kegiatan agar masyarakat semakin tahu kinerja polri,"['semangat', 'teruslah', 'memberikan', 'informasi', 'kegiatan', 'agar', 'masyarakat', 'semakin', 'tahu', 'kinerja', 'polri']",<FreqDist with 11 samples and 11 outcomes>,"['semangat', 'teruslah', 'informasi', 'kegiatan', 'masyarakat', 'kinerja', 'polri']","['semangat', 'terus', 'informasi', 'giat', 'masyarakat', 'kerja', 'polri']"
162,162,1586352216918876160,2022-10-29 13:40:16+00:00,penanggung jawab aksi ikhwan sanusi menuturkan bahwa dalam kegiatan refleksi ini mereka membawa beberapa poin yang menjadi seruan dan keresahan yaitu pertama demokrasi yang direpresif kedua revolusi institusi polri karena buruknya kinerja kepolisian,"['penanggung', 'jawab', 'aksi', 'ikhwan', 'sanusi', 'menuturkan', 'bahwa', 'dalam', 'kegiatan', 'refleksi', 'ini', 'mereka', 'membawa', 'beberapa', 'poin', 'yang', 'menjadi', 'seruan', 'dan', 'keresahan', 'yaitu', 'pertama', 'demokrasi', 'yang', 'direpresif', 'kedua', 'revolusi', 'institusi', 'polri', 'karena', 'buruknya', 'kinerja', 'kepolisian']",<FreqDist with 32 samples and 33 outcomes>,"['penanggung', 'aksi', 'ikhwan', 'sanusi', 'kegiatan', 'refleksi', 'membawa', 'poin', 'seruan', 'keresahan', 'demokrasi', 'direpresif', 'revolusi', 'institusi', 'polri', 'buruknya', 'kinerja', 'kepolisian']","['tanggung', 'aksi', 'ikhwan', 'sanusi', 'giat', 'refleksi', 'bawa', 'poin', 'seru', 'resah', 'demokrasi', 'represif', 'revolusi', 'institusi', 'polri', 'buruk', 'kerja', 'polisi']"
163,163,1586335428436598785,2022-10-29 12:33:33+00:00,aksi ojol surabaya dukung polri perbaiki kinerjanya komunitas ojol surabaya mendukung kinerja polri memperbaiki citra dengan menggelorakan tagar,"['aksi', 'ojol', 'surabaya', 'dukung', 'polri', 'perbaiki', 'kinerjanya', 'komunitas', 'ojol', 'surabaya', 'mendukung', 'kinerja', 'polri', 'memperbaiki', 'citra', 'dengan', 'menggelorakan', 'tagar']",<FreqDist with 15 samples and 18 outcomes>,"['aksi', 'ojol', 'surabaya', 'dukung', 'polri', 'perbaiki', 'kinerjanya', 'komunitas', 'ojol', 'surabaya', 'mendukung', 'kinerja', 'polri', 'memperbaiki', 'citra', 'menggelorakan', 'tagar']","['aksi', 'ojol', 'surabaya', 'dukung', 'polri', 'baik', 'kerja', 'komunitas', 'ojol', 'surabaya', 'dukung', 'kerja', 'polri', 'baik', 'citra', 'gelora', 'tagar']"
164,164,1586328941916209154,2022-10-29 12:07:46+00:00,dewan dorong kinerja kepolisian lebih maksimal ungkap kasuspembunuhan,"['dewan', 'dorong', 'kinerja', 'kepolisian', 'lebih', 'maksimal', 'ungkap', 'kasuspembunuhan']",<FreqDist with 8 samples and 8 outcomes>,"['dewan', 'dorong', 'kinerja', 'kepolisian', 'maksimal', 'kasuspembunuhan']","['dewan', 'dorong', 'kerja', 'polisi', 'maksimal', 'kasuspembunuhan']"
165,165,1586323209523122178,2022-10-29 11:45:00+00:00,ri harusnya bisa mengisi ruang kosong pengaduan warga terhadap kinerja polri kasus sambo membuat sebagian warga belum percaya pada propam jadi jika kompolnas bisa menampung keluhan dan bisa direct ke kapolri,"['ri', 'harusnya', 'bisa', 'mengisi', 'ruang', 'kosong', 'pengaduan', 'warga', 'terhadap', 'kinerja', 'polri', 'kasus', 'sambo', 'membuat', 'sebagian', 'warga', 'belum', 'percaya', 'pada', 'propam', 'jadi', 'jika', 'kompolnas', 'bisa', 'menampung', 'keluhan', 'dan', 'bisa', 'direct', 'ke', 'kapolri']",<FreqDist with 28 samples and 31 outcomes>,"['ri', 'mengisi', 'ruang', 'kosong', 'pengaduan', 'warga', 'kinerja', 'polri', 'sambo', 'warga', 'percaya', 'propam', 'kompolnas', 'menampung', 'keluhan', 'direct', 'kapolri']","['ri', 'isi', 'ruang', 'kosong', 'adu', 'warga', 'kerja', 'polri', 'sambo', 'warga', 'percaya', 'propam', 'kompolnas', 'tampung', 'keluh', 'direct', 'kapolri']"
166,166,1586320374454661120,2022-10-29 11:33:44+00:00,apalagi penerbit rilis ini bukan main gallup adalah konsultan manajemen kinerja global asal amerika didirikan george gallup pada dikenal karena jajak pendapat publik yang dilakukan di seluruh dunia sangat tepercaya sekali lagi selamat polri,"['apalagi', 'penerbit', 'rilis', 'ini', 'bukan', 'main', 'gallup', 'adalah', 'konsultan', 'manajemen', 'kinerja', 'global', 'asal', 'amerika', 'didirikan', 'george', 'gallup', 'pada', 'dikenal', 'karena', 'jajak', 'pendapat', 'publik', 'yang', 'dilakukan', 'di', 'seluruh', 'dunia', 'sangat', 'tepercaya', 'sekali', 'lagi', 'selamat', 'polri']",<FreqDist with 33 samples and 34 outcomes>,"['penerbit', 'rilis', 'main', 'gallup', 'konsultan', 'manajemen', 'kinerja', 'global', 'amerika', 'didirikan', 'george', 'gallup', 'dikenal', 'jajak', 'pendapat', 'publik', 'dunia', 'tepercaya', 'selamat', 'polri']","['terbit', 'rilis', 'main', 'gallup', 'konsultan', 'manajemen', 'kerja', 'global', 'amerika', 'diri', 'george', 'gallup', 'kenal', 'jajak', 'dapat', 'publik', 'dunia', 'percaya', 'selamat', 'polri']"
167,167,1586303483225030656,2022-10-29 10:26:37+00:00,dewan dorong kinerja kepolisian lebih maksimal ungkap kasuspembunuhan,"['dewan', 'dorong', 'kinerja', 'kepolisian', 'lebih', 'maksimal', 'ungkap', 'kasuspembunuhan']",<FreqDist with 8 samples and 8 outcomes>,"['dewan', 'dorong', 'kinerja', 'kepolisian', 'maksimal', 'kasuspembunuhan']","['dewan', 'dorong', 'kerja', 'polisi', 'maksimal', 'kasuspembunuhan']"
